,CandidateId,CandidateNo,FirstName,LastName,PartyName,PartyNumber,Title,Votable,province_id,province_name,zone_number
0,82547da2-ee9e-4e55-a9e0-9aa414956075,1,ไกรสีห์,รัตนเศียร,ชาติพัฒนา,45,นาย,True,23,ตราด,1
1,f5a5be93-b2d7-44d9-beea-415d20ef30e2,2,พัชรี,มนัสสนิท,เพื่อชาติ,149,นางสาว,True,23,ตราด,1
2,01a27143-b760-4056-aa16-1e18d1c1ff2a,3,ธีระ,สลักเพชร,ประชาธิปัตย์,1,นาย,True,23,ตราด,1
3,54ec3055-4d4a-4be9-a9a7-b9384a4e0914,4,วุฒิกร,โลหะคุปต์,พลังประชารัฐ,192,นาย,True,23,ตราด,1
4,0a6f15ea-6d3c-4f03-aeac-a82a5af8bbe0,5,ไสว,ชัยบุญเรือง,ประชานิยม,191,นาย,True,23,ตราด,1
5,bd9dc5c9-43e0-4e8f-a414-d8c650e0fe50,6,สัมภาษณ์ ,อัศวภูมิ,พลังท้องถิ่นไท,124,นาย,True,23,ตราด,1
6,396a5ee3-0eb2-43ec-bda4-1affc8d67cbc,7,วศิน,พงษ์ศิริ,ภูมิใจไทย,63,นาย,True,23,ตราด,1
7,985bd88b-c068-409c-a47f-742c8e003e01,8,ทินวัฒน์,เจียมอุย,ไทยรักษาชาติ ,77,นาย,True,23,ตราด,1
8,f3bad92c-ccea-4112-8283-2563766e1466,9,ศักดินัย,นุ่มหนู,อนาคตใหม่,177,นาย,True,23,ตราด,1
9,100fb50f-f317-4e67-8169-7d79c7ee9ec7,10,สุรศักดิ์,รมยานนท์,ประชาชาติ,187,พล.ต.ต.,True,23,ตราด,1
10,5815369f-48aa-47a2-8ba0-cd878af0a55e,11,เอกอรุณ,มีวรรณ,ทางเลือกใหม่,170,นาย,True,23,ตราด,1
11,b234022f-9a07-4ac8-83a0-96ec2d19baa6,12,คมศักดิ์,ศักดิ์เพชรพลอย,เสรีรวมไทย,145,นาย,True,23,ตราด,1
12,8ff113ed-17f3-448b-8f6a-da17c08eb06d,13,กิตติธัช,ไชยอรรถ,รวมพลังประชาชาติไทย,181,นาย,True,23,ตราด,1
13,6bf2442b-e780-4206-8755-388009107c30,14,กริ่ม,หาญพัฒน์,ไทยศรีวิไลย์,180,นาย,True,23,ตราด,1
14,175049e8-b99b-4ed1-8806-caaca89753b0,15,อำพร,แพทย์ศาสตร์,รักษ์ผืนป่าประเทศไทย,133,นาย,True,23,ตราด,1
15,e6eb93d5-3d44-4fc0-913f-403f4070e8c2,16,รัฐ,อภิบาลศรี,ประชาภิวัฒน์,172,นาย,True,23,ตราด,1
16,801321e6-2af5-4120-ac28-ba0858dcc998,17,วีระชัย,จูห้อง,ชาติไทยพัฒนา,55,นาย,True,23,ตราด,1
17,158e34d4-6583-48e4-abf5-ba34010407c9,18,สุวรรณ,สงวนหงษ์,พลังชาติไทย,186,นาย,True,23,ตราด,1
18,9fbd1d83-f22b-4a61-9437-429c7a56c95b,19,สุภาพ,นิยม,เศรษฐกิจใหม่,193,นาย,True,23,ตราด,1
19,19a441f4-717d-4263-8e95-7f09fac22ac3,20,ธนินท์ธร,เกษรมาลา,ประชากรไทย,2,นาย,False,23,ตราด,1
20,aa8b5d57-8687-47ef-84cd-d7a680d47eab,21,สาวิตรี,สืบสอน,ประชาธรรมไทย,190,นางสาว,True,23,ตราด,1
21,50a1b5a9-b274-40a3-9d67-5d131033574a,22,ธัญวรินทร์,แดงอาจ,ครูไทยเพื่อประชาชน,118,นางสาว,True,23,ตราด,1
22,35f9e7a3-3efc-4002-b58c-2867f9e50a1d,23,ลัดดา,แขวงอุบล,เครือข่ายชาวนาแห่งประเทศไทย,22,นาง,True,23,ตราด,1
23,848c78f2-1397-4739-bf41-37b078e3c929,24,ไพรัตน์,เกษโกวิท,พลังสังคม,198,นาย,True,23,ตราด,1
24,ec0240aa-9846-4125-893c-d379157b5206,25,ชูเกียรติ,บางขุนทด,ไทรักธรรม,144,นาย,True,23,ตราด,1
25,5f3fed6f-eb88-402c-874f-306a7048fac8,1,ธนภัทร,พุฒซ้อน,เสรีรวมไทย,145,นาย,True,26,นครนายก,1
26,b3e771cc-4976-4a2d-8627-99e6d9b5ce34,2,รพีพงศ์,วิริยะกุลมงคล,ประชานิยม,191,นาย,True,26,นครนายก,1
27,0f19fd8a-d148-42f7-b51b-0c730d3f7ca3,3,มาริสา,บำรุง,ประชาภิวัฒน์,172,นาง,True,26,นครนายก,1
28,2b5437d7-90a7-4439-8af0-f8be7eed83e6,4,ธนวัฒน์,เสือสวย,เพื่อชาติ,149,จ่าสิบเอก,True,26,นครนายก,1
29,fb00276d-0ce0-489e-b9ff-11449ee14bd0,5,รัชฏะ,สมรทินกร,ชาติพัฒนา,45,นาย,True,26,นครนายก,1
30,47c0c7cc-d37e-48d0-82b4-f8c65c7351ca,6,นิรัฐ,นิภานันท์,รักษ์ผืนป่าประเทศไทย,133,นาย,True,26,นครนายก,1
31,27fa9c6c-3341-4d27-a157-5f1e7041db3c,7,สมพงษ์,สายทอง,พลังประชารัฐ,192,นาย,True,26,นครนายก,1
32,1c808a49-9673-480d-b32e-9718e41f428d,8,สุริยา,ดวงจิตร,ประชาธิปไตยใหม่,109,นาย,True,26,นครนายก,1
33,e4cac2b9-f2e0-4e4c-a9b0-faed01c9fd47,9,วุฒิชัย,กิตติธเนศวร,เพื่อไทย,34,นาย,True,26,นครนายก,1
34,5a4e1c87-667e-466f-b738-7c4c7826b9fd,10,นิคม,พุ่มพิจิตร์,พลังท้องถิ่นไท,124,ว่าที่ร้อยตรี,True,26,นครนายก,1
35,46db98f7-2dde-4bf6-9383-5b48167e3726,11,สกลชัย,อิสระเสนารักษ์,ประชาธิปัตย์,1,นาย,True,26,นครนายก,1
36,4382a1b8-b29d-439b-bc98-ecd210af3abc,12,สันทัด,ระงับทุกข์,พลังปวงชนไทย,184,นาย,True,26,นครนายก,1
37,09a4965a-9a25-4df8-b778-bec093249f53,13,ธนานุพงษ์,มีมา,พลเมืองไทย,173,นาย,True,26,นครนายก,1
38,dc16f3b3-4855-4fd1-880e-1f090a96133b,14,มูมัด,มั่นคง,ประชาชาติ,187,นาย,True,26,นครนายก,1
39,69662bf8-bf62-4410-8acf-94f5cb1a39bb,15,ปวีนา,ศุขวัฒน์,ภูมิใจไทย,63,นาง,True,26,นครนายก,1
40,74cc6b1c-da3f-49c7-91c5-022d1531dded,16,อุดม,พัชรพนาวีร์,อนาคตใหม่,177,นาย,True,26,นครนายก,1
41,b56e0c9b-f172-43fc-9d65-c515de2f7233,17,สมศิริ,กัลยาเลิศ,รวมพลังประชาชาติไทย,181,นาง,True,26,นครนายก,1
42,3dd8cc25-1dee-41c7-bd29-3ef251fe563a,18,บุญเลิศ,แก้วใย,เศรษฐกิจใหม่,193,นาย,True,26,นครนายก,1
43,19e2b08e-ff84-4992-9618-565e9e5ddb19,19,เกียรติภัช,เกิดรี,ครูไทยเพื่อประชาชน,118,นาย,True,26,นครนายก,1
44,72b1e164-aff7-4557-abb3-3a4789ca8b31,20,ประสิทธิ์,วงษ์อินทร์,พลังชาติไทย,186,นาย,True,26,นครนายก,1
45,55c2e24a-3b60-4358-baf4-4b39cc3e1b49,21,ประสงค์,สภาพฤกษ์,เพื่อแผ่นดิน,41,นาย,True,26,นครนายก,1
46,408faf24-5da8-40e2-998d-62a094ba1173,1,อนันต์,ทอดทิ้ง,เพื่อชาติ,149,นาย,True,82,พังงา,1
47,f27e08e6-f30b-4b22-b90d-b86fdafe27ac,2,นริษรา,เพชรพฤทธิ์,ภูมิใจไทย,63,นางสาว,True,82,พังงา,1
48,f37328c0-4abe-438d-8e5e-a7e857a104fa,3,กุลชญา,นนทรีย์,เพื่อแผ่นดิน,41,นางสาว,True,82,พังงา,1
49,36d090ad-be37-4672-8e8e-88b41635a692,4,ชนัญ,เรืองผล,เสรีรวมไทย,145,นาย,True,82,พังงา,1
50,ed73a17e-0003-448f-8802-e392ae0fccf9,5,เจษฎา,โกลิบุตร,ไทยรักษาชาติ ,77,นาย,True,82,พังงา,1
51,7138ef41-9bcb-4ecf-82c6-ea7087f5aa53,6,กิตติชัย,ประสงค์ผล,พลังธรรมใหม่,175,นาย,True,82,พังงา,1
52,a130cdfb-ca09-4a20-bae5-d1d1ff817b3e,7,โรจน์ศักดิ์,บุญรักษ์,ประชาภิวัฒน์,172,นาย,True,82,พังงา,1
53,72d2eea6-4310-43d6-970e-748cc0cbd559,8,กันตวรรณ,ตันเถียร,ประชาธิปัตย์,1,นาง,True,82,พังงา,1
54,da667d4d-1e4c-4077-a0c7-5e94976e7bdd,9,สุรเดช,แจวทอง,รักษ์ผืนป่าประเทศไทย,133,นาย,True,82,พังงา,1
55,bbb8cbbd-bca8-4a2a-862b-ea2d25848d03,10,สมคิด,เปาะทอง,ประชานิยม,191,ร.ต.ท.,True,82,พังงา,1
56,e925800c-6a22-4d49-ac61-e85a493be300,11,นิยม,หัศนี,ประชาชาติ,187,นาย,True,82,พังงา,1
57,24a609d9-26f0-4021-ada6-739969b7f30f,12,ธรณินทร์,กิตติวรรณาภรณ์,พลังท้องถิ่นไท,124,นาย,True,82,พังงา,1
58,ec8098fd-ca12-4c73-bb17-cdd8e262ed06,13,ขจรศักดิ์,เครือยศ,เพื่อธรรม,98,นาย,False,82,พังงา,1
59,f6da3e0b-c89d-4676-bae3-f6de812bb980,14,เจือ,สิริพร,ชาติไทยพัฒนา,55,นาย,True,82,พังงา,1
60,15d7feb0-b638-4a91-af3d-ce9c1a18104c,15,ชาญวิศว์,บรรจงการ,พลังประชารัฐ,192,นาย,True,82,พังงา,1
61,775b05e6-5aef-457a-9a90-50bc4e28e0ff,16,นวลละมัย,ขวัญเพ็ชร์,พลังปวงชนไทย,184,นาง,True,82,พังงา,1
62,c0f2cfa6-4f5b-4392-90a5-a9ecba2ba255,17,ทรงสวรรค์,บัวแก้ว,พลังไทยรักไทย,185,นาย,True,82,พังงา,1
63,402b8d13-1956-47c3-9e3a-49a0ffa9e050,18,วินัย,จันทริก,กรีน,206,นาย,True,82,พังงา,1
64,6d02ae56-f61b-4c71-9d07-aa62762a9e13,19,กรวิภาส,หมายแร่,รวมพลังประชาชาติไทย,181,นาย,True,82,พังงา,1
65,f175c9ba-dc12-414e-a0ea-42b6e921b955,20,จิรพงศ์,มาศทอง,อนาคตใหม่,177,นาย,True,82,พังงา,1
66,911e6fb7-8120-4184-9759-70aa91ddd0ee,21,ชัยณรงค์,คงใหม่,พลังชาติไทย,186,ร.ต.ต.,True,82,พังงา,1
67,d8f9021b-9457-4a88-b8b8-0f6b95e7b4d4,22,สมนึก,สมศักดิ์,ประชาชนปฏิรูป,176,นาย,True,82,พังงา,1
68,1cd15fb9-6488-40d9-9638-d2a162898f6d,23,ม่อหมาด,เด่นมาลัย,ไทยศรีวิไลย์,180,นาย,True,82,พังงา,1
69,fbe57d4d-3e75-4c99-8a2a-6fdec148b902,24,สุทิน,ศรีรัฐ,ภราดรภาพ,154,นาย,True,82,พังงา,1
70,cdb1a204-e212-4c9f-9d9f-5df846655be4,25,วินัย,มัจฉาเวช,ครูไทยเพื่อประชาชน,118,นาย,True,82,พังงา,1
71,0ea0ce2d-7cb7-4f27-a3e2-c8bdedff906f,26,หาบ,คมขำ,พลังสังคม,198,นาย,True,82,พังงา,1
72,f5cff979-6526-48fb-8fab-b12dacf17009,27,ธวัช,ชุมช่วย,พลังไทสร้างชาติ,200,นาย,True,82,พังงา,1
73,70cf98a2-f704-4047-b897-b8c439a19173,28,วิรัช,เจียรธนกฤติ,ถิ่นกาขาวชาววิไล,129,นาย,True,82,พังงา,1
74,bee48c56-2603-4a12-90d2-070a37b78727,29,ประภากร,สมประกอบ,เศรษฐกิจใหม่,193,นางสาว,True,82,พังงา,1
75,0a88bc44-a06c-453a-84b9-e34703b3dbc6,30,อิฐหรอเหม,ใจขยัน,คลองไทย,189,นาย,True,82,พังงา,1
76,c7d860df-dc3f-4bf4-86da-9fb4e78cdcf9,31,ปรารถนา,หนูด้วง,ไทรักธรรม,144,นางสาว,True,82,พังงา,1
77,8086fb45-7e0f-4e98-ac2e-4f456de9b1a5,32,วสันต์,ศรีรัตน์,ความหวังใหม่,13,นาย,True,82,พังงา,1
78,49cdb047-184a-4b4e-afd3-f36ede37e5d9,33,สุริยัน,ส่งศฤงคาร,พลังศรัทธา,201,นาย,True,82,พังงา,1
79,7d5dd4d5-204b-47bf-89b0-c7ea2dda064d,1,สมจิต,สุวรรณบุษย์,รวมพลังประชาชาติไทย,181,นาย,True,58,แม่ฮ่องสอน,1
80,9020749b-fd56-4513-9c7d-3bddf614027c,2,อำนาจ,แสงสกาย,ทางเลือกใหม่,170,นาย,True,58,แม่ฮ่องสอน,1
81,4152eff9-53c3-49ec-a658-6058a6de703a,3,ชุณห์พิมาน,เชษฐ์เมทินี,เพื่อชาติ,149,นาง,True,58,แม่ฮ่องสอน,1
82,f41bcc18-e01a-4684-bd08-5dfff229eee9,4,วิเชียร,บุญระชัยสวรรค์,เพื่อไทย,34,นาย,True,58,แม่ฮ่องสอน,1
83,49ffb995-00bc-437f-ab06-7863ffc473a1,5,ซัวหยี้,แซ่หัน,ประชาชาติ,187,นาย,True,58,แม่ฮ่องสอน,1
84,28093ef2-d3d1-463a-8dc2-03f03d764ae2,6,โอภาส,ต้ออาษา,แผ่นดินธรรม,188,นาย,True,58,แม่ฮ่องสอน,1
85,7db38108-97ac-4772-a481-fcee3adc89c2,7,สมบูรณ์,ไพรวัลย์,ชาติไทยพัฒนา,55,นาย,True,58,แม่ฮ่องสอน,1
86,83a7c94a-312f-445d-a88f-9cd51da219c0,8,รัตน์ติการ,เสริมเสรี,พลังธรรมใหม่,175,นางสาว,True,58,แม่ฮ่องสอน,1
87,1e610c23-b76e-49c7-909c-cf61ae990a42,9,สนธยา,มานะจิตต์,ภูมิใจไทย,63,นาย,True,58,แม่ฮ่องสอน,1
88,0d07ea6e-001d-42b7-a46f-82c76cd4c808,10,ดำริ,สุมงคลลาภ,ประชาภิวัฒน์,172,นาย,True,58,แม่ฮ่องสอน,1
89,05e5ecd9-ae1b-482d-89f0-89a3cefbc06b,11,ชรินทร์ทิพย์,ชิงชัยพงษ์,พลังท้องถิ่นไท,124,นางสาว,True,58,แม่ฮ่องสอน,1
90,90da4d8a-0a82-4163-9a98-e431e941f887,12,ปัญญา,จีนาคำ,พลังประชารัฐ,192,นาย,True,58,แม่ฮ่องสอน,1
91,55173a53-3e47-4c4f-a1c1-6ad5884e7a87,13,ธนนท์,สารวาท,เสรีรวมไทย,145,นาย,True,58,แม่ฮ่องสอน,1
92,c2ff82c3-a946-4e70-90c6-cfa1ac2d3ef0,14,ไพฑูรย์,สำราญไพรวัลย์,ชาติพัฒนา,45,นาย,True,58,แม่ฮ่องสอน,1
93,58cb67b8-ded1-4aa2-ae1b-cbb02c38e3ac,15,สมบัติ,ยะสินธุ์,ประชาธิปัตย์,1,นาย,True,58,แม่ฮ่องสอน,1
94,1debcc4d-3590-4baa-ae39-1c5d2a39dc99,16,ชาติชาย,ตาหมี่,รักษ์ผืนป่าประเทศไทย,133,นาย,True,58,แม่ฮ่องสอน,1
95,7e780d2a-6c6d-47fb-95ce-569e6ad44d04,17,สวาท,หล้าคำ,ภราดรภาพ,154,นาย,True,58,แม่ฮ่องสอน,1
96,cd945df3-0f92-4cd6-ad39-dafe8a6043a4,18,กิตติศักดิ์,บัวแก้ว,ประชานิยม,191,นาย,True,58,แม่ฮ่องสอน,1
97,2f476a1c-cbcf-4c1d-8d64-fccab041a4b0,19,เทียนชัย,เครือแก้ว,เพื่อแผ่นดิน,41,ว่าที่ร้อยตรี,True,58,แม่ฮ่องสอน,1
98,4d0bcc55-1c65-4376-a3c3-ffe7454a6395,20,อนุพันธ์,หาญประดับทอง,อนาคตใหม่,177,นาย,True,58,แม่ฮ่องสอน,1
99,c62c8825-53a9-450e-9326-569a1757c642,21,อำนวย,ธรรมตะถา,เศรษฐกิจใหม่,193,นาย,True,58,แม่ฮ่องสอน,1
100,74066258-004a-4763-9589-d0bbf6221c30,22,พันศักดิ์,จิตสว่าง,พลังชาติไทย,186,นาย,True,58,แม่ฮ่องสอน,1
101,641dcf84-ea30-4080-aa7e-b97f142bb5c5,23,สมศรี,สิทธิบุญ,ครูไทยเพื่อประชาชน,118,นาง,True,58,แม่ฮ่องสอน,1
102,03df49ca-1718-4624-a1fb-c9727f9fd0c0,24,ณัฐปคัลภ์,ศักดิ์ปิยเมธากุล,ประชาธรรมไทย,190,นาย,True,58,แม่ฮ่องสอน,1
103,7c28480b-d804-4907-9f89-5011f256c9d3,25,เทวราชฤทธิ์,ปันดี,ไทยศรีวิไลย์,180,นาย,True,58,แม่ฮ่องสอน,1
104,cfe97acf-2a96-42e0-9185-10238bbcd94f,26,วิศรุตวัฒต์,สุศิริวรรักษ์,ชาติพันธุ์ไทย,196,นาย,True,58,แม่ฮ่องสอน,1
105,75f5ad33-81ed-4b7a-aa6a-2adc387fea29,27,หม่อทูคำ,สถิรภูวดล,พลังปวงชนไทย,184,นาย,True,58,แม่ฮ่องสอน,1
106,c6d7e3ae-d723-4267-abf4-edb77dc89ed1,28,คำแข่ง,บุญทำใจ,ไทรักธรรม,144,นาย,True,58,แม่ฮ่องสอน,1
107,41aacd61-6402-4a3d-a450-adef13c91568,29,เกษมชัย,ชนิดกานนท์,พลังไทยดี,212,นาย,True,58,แม่ฮ่องสอน,1
108,d2324897-2a6e-4b77-a1c6-69d8af3f22d2,30,ธัช,ยุกตานนท์,พลังไทยรักไทย,185,นาย,True,58,แม่ฮ่องสอน,1
109,427a53d1-6b38-47e9-861c-73cd4920b232,1,ปรมินทร์,จอมเทพมาลา,กรีน,206,นาย,True,85,ระนอง,1
110,67661a28-90ac-4b7c-9ec6-79b345f83633,2,บุญยัง,คุ้มเพชร,ชาติพัฒนา,45,นาย,True,85,ระนอง,1
111,cd3c3d1c-4ea7-41d1-9f3b-345202380088,3,คงกฤษ,ฉัตรมาลีรัตน์,ภูมิใจไทย,63,นาย,True,85,ระนอง,1
112,79734b4b-b09f-46fd-8702-34231b3dc919,4,ยืนยง,นุ่นลอย,รักษ์ผืนป่าประเทศไทย,133,นาย,True,85,ระนอง,1
113,c47e5fe1-ece2-4849-9515-609e6d7d6066,5,ประโมทย์,เทพนุรักษ์,เสรีรวมไทย,145,นาย,True,85,ระนอง,1
114,7bbd637e-36e5-4889-8df4-8ec99ae04e70,6,สายัณห์,วรวิสุทธิ์,อนาคตใหม่,177,นาย,True,85,ระนอง,1
115,30d7dbb9-ebf4-4fb9-a9ae-8df1b21b1297,7,ชยพล,บัวดิษ,ประชาชาติ,187,นาย,True,85,ระนอง,1
116,35f6bd20-0eff-475f-861f-344ab5d5170b,8,เผด็จ,จันทร์บูรณะศิริ,รวมพลังประชาชาติไทย,181,นาย,True,85,ระนอง,1
117,d433d5f9-c36b-4d8d-b7d6-c058f5fa6e5e,9,นิพนธ์,ช่วยบรรจง,คลองไทย,189,นาย,True,85,ระนอง,1
118,dd5e62e1-81dc-4c27-b8ed-4974c07c004a,10,อาณัติ,เอี่ยวภู่,พลังปวงชนไทย,184,นาย,True,85,ระนอง,1
119,a476d84e-6435-47ed-a0eb-7861df67ec6e,11,รังสรรค์,ศิริรังษี,ไทยรักษาชาติ ,77,พลตรี,True,85,ระนอง,1
120,229f06fc-8479-438b-9387-20ba73cc5357,12,พงศกร,พรหมสุวรรณ,พลังประชารัฐ,192,นาย,True,85,ระนอง,1
121,1d103cf6-0464-4ba7-8ef4-fb5661f02ae1,13,สุไหรหมาน,บรรจบ,ประชาภิวัฒน์,172,นาย,True,85,ระนอง,1
122,48ef1c46-c22c-423e-ab20-3bcb9a842492,14,วิรัช,ร่มเย็น,ประชาธิปัตย์,1,นาย,True,85,ระนอง,1
123,5d3169e7-7647-49c2-a120-cd55a719cd3f,15,พิชิต,สุนทร,เพื่อชาติ,149,พันตำรวจโท,True,85,ระนอง,1
124,3450a81d-a8a4-43f6-a4a0-035dd7400125,16,คะนอง,เนาว์สุวรรณ,ประชานิยม,191,พันตำรวจเอก,True,85,ระนอง,1
125,5ac51f76-9a92-44a8-8322-9fa983d60e48,17,สราวุฒิ,แผ่นมณี,พลังท้องถิ่นไท,124,นาย,True,85,ระนอง,1
126,d8d7c7e3-dac6-413f-8b5b-b6576582684f,18,นาวิน,พยัฆยุทธิ์,เศรษฐกิจใหม่,193,พันตำรวจโท,True,85,ระนอง,1
127,29726059-0f53-4e0b-b8ca-89a0f645d448,19,อรุณ,ศิริคณินทร์,ชาติไทยพัฒนา,55,พันตำรวจโท,True,85,ระนอง,1
128,aaead810-3b96-45d0-86ce-27f0eb7c2a73,20,มอฮัมหมาด,มาโนต,พลังธรรมใหม่,175,นาย,True,85,ระนอง,1
129,fcf022e7-23aa-4142-b6c3-e27605a49646,21,สุจินดา,ดิษขนาน,ประชาชนปฏิรูป,176,นางสาว,True,85,ระนอง,1
130,3084b3e9-fa76-4f8c-b0e3-120474bb0dba,22,อัมพร,น้ำจันทร์,พลังไทสร้างชาติ,200,นาย,True,85,ระนอง,1
131,b4c69b49-8c02-41f9-934f-51dfb87e1b9e,23,พิทยา,แท่นแก้ว,พลังไทยรักชาติ,155,นาย,True,85,ระนอง,1
132,c95eae07-3cf5-4cc7-8066-dd762cb7a631,24,อนุวัฒน์,จันทรัตน์,พลังไทยรักไทย,185,นาย,True,85,ระนอง,1
133,2ecc04a0-d1a9-4ae7-9fbd-3120f85e9d00,25,วิไลลักษณ์,แฝงกระโทก,ภาคีเครือข่ายไทย,211,นาง,True,85,ระนอง,1
134,77723678-e155-4d21-8223-21b5dbe6c708,26,อัคคพร,เศษยา,มหาชน,4,นาย,True,85,ระนอง,1
135,4475d512-2566-4b4d-aec1-becfd5685b6c,27,ดาลี่,นายาว,ไทรักธรรม,144,นาย,True,85,ระนอง,1
136,daca560f-4d29-483e-93f6-aeb660e51b0d,28,โกเมนทร์,เพชรภู่,พลังชาติไทย,186,นาย,True,85,ระนอง,1
137,55c12d0f-3423-4f1a-977d-96af85dc42af,1,ธนธัส,ขุนนุช,เพื่อชาติ,149,นาย,True,75,สมุทรสงคราม,1
138,709d12b6-536d-4eb0-a980-6d3cfb3e7605,2,สุเทพ,เจริญจวง,พลเมืองไทย,173,นาย,True,75,สมุทรสงคราม,1
139,c7cfceb1-5007-4a6e-89a8-2418225ae875,3,ประไพพักตร์,พิทักษ์,ประชาภิวัฒน์,172,นาง,True,75,สมุทรสงคราม,1
140,299ade15-3960-4137-a6c7-a593a85836c8,4,วาณิชา,โกวิทานนท์,ชาติไทยพัฒนา,55,นางสาว,True,75,สมุทรสงคราม,1
141,ee686a0a-9485-4922-9721-1301b71c86d6,5,สุกานดา,ปานะสุทธะ,พลังประชารัฐ,192,นางสาว,True,75,สมุทรสงคราม,1
142,eee5460e-81ea-4733-8be1-b141223fb777,6,ธนวุฒิ,โมทย์วารีศรี,ไทยรักษาชาติ ,77,นาย,True,75,สมุทรสงคราม,1
143,95b3a22e-3507-49c1-bb52-a86bb6ed4660,7,ณรงค์,เวชการ,เสรีรวมไทย,145,นาย,True,75,สมุทรสงคราม,1
144,b6a1d8ec-6fbd-427a-b8e7-aac8cabfdfda,8,ดิเรกฤทธิ์,เล็กสกุล,อนาคตใหม่,177,นาย,True,75,สมุทรสงคราม,1
145,b9033983-b9e0-4008-9ccb-9f20af62c525,9,ลำเจียก,วงษ์ไทย,ทางเลือกใหม่,170,นาวาโทหญิง,True,75,สมุทรสงคราม,1
146,5abf92f7-6072-4f80-ab0d-9d8329a31792,10,สมชาย,ตันประเสริฐ,ภูมิใจไทย,63,นาย,True,75,สมุทรสงคราม,1
147,a229c4c9-e524-4599-8cd4-3ea960f0384a,11,วีระ,วิจิตรโชติ,ประชานิยม,191,นาย,True,75,สมุทรสงคราม,1
148,1be4e84f-f5b2-4e81-a3a7-418b7d9b052a,12,รังสิมา,รอดรัศมี,ประชาธิปัตย์,1,นางสาว,True,75,สมุทรสงคราม,1
149,944be69e-7230-4f02-bbed-dc313b303c9d,13,อำพร,ทองนุช,ประชาธรรมไทย,190,นาย,True,75,สมุทรสงคราม,1
150,14ecbbcd-dfcc-4d6c-8a7b-422b5e7bab6b,14,ประกอบ,แสงจันทร์,เพื่อไทย,34,นาย,True,75,สมุทรสงคราม,1
151,d6c72b58-38e3-4262-a81f-81867b67b794,15,ณัฐพงษ์,พุ่มเทียน,พลังไทยรักชาติ,155,นาย,True,75,สมุทรสงคราม,1
152,ef4d66fb-c1fa-479f-9634-f90fa7dfdb34,16,อารียา,เฮงสกุล,ครูไทยเพื่อประชาชน,118,นางสาว,True,75,สมุทรสงคราม,1
153,04c8015f-e6da-4dbc-8c37-4f6ccf670e03,17,สุรศักดิ์,สายแจ้ง,พลังชาติไทย,186,นาย,True,75,สมุทรสงคราม,1
154,8fee678e-4613-4958-8a4e-5dddfe7c31a0,18,สุวรรณ,จิตอนงค์,รักษ์ผืนป่าประเทศไทย,133,นาย,True,75,สมุทรสงคราม,1
155,a6afffd2-a57f-45cb-8a8b-636974d5b46e,19,ณฤทัย,พันธุ์ปรีชา,รวมพลังประชาชาติไทย,181,นางสาว,True,75,สมุทรสงคราม,1
156,3f273b34-4ca3-44ba-88a9-41f30d34d924,20,นนทพันธ์,เมฆฉาย,ประชาธิปไตยใหม่,109,นาย,True,75,สมุทรสงคราม,1
157,dd89a3a1-27b2-4350-be13-aca7ddfeb4b4,21,บันดล,วงศ์ระรื่น,เศรษฐกิจใหม่,193,พันตำรวจเอก,True,75,สมุทรสงคราม,1
158,ced27a25-0a21-4490-b60e-b441b7a61684,22,ประยงค์,รอดระวังภัย,ประชาชนปฏิรูป,176,นาวาตรี,True,75,สมุทรสงคราม,1
159,1cbcab78-038e-42af-9601-638e7569f41d,23,วิศิษศักดิ์,ศรีสมบัติ,ประชากรไทย,2,นาย,True,75,สมุทรสงคราม,1
160,f6a77211-1ef7-4f0e-a728-26bb40ad835f,24,นันท์ธพัท,เตชศรีวิโรจน์,พลังไทยดี,212,นาย,True,75,สมุทรสงคราม,1
161,b4fd2322-4cfc-40fa-a5b6-fc3c8fd77b01,25,ฐณโชค,ตันเอี่ยม,พลังประชาธิปไตย,153,นาย,True,75,สมุทรสงคราม,1
162,51ddaa8d-e38e-411a-9907-f89251ee1407,26,วันชัย,ปัญญะสังข์,ประชาไทย,205,นาย,True,75,สมุทรสงคราม,1
163,4003ecc0-05ec-4457-8608-b53590fa65f8,27,อดิศักดิ์,คุ้มแสง,ไทรักธรรม,144,นาย,True,75,สมุทรสงคราม,1
164,f5d9fa5c-c745-4e47-b5b0-f07e8e2e3f70,1,อนุรักษ์,พานิชพิบูลย์,ภูมิใจไทย,63,นาย,True,17,สิงห์บุรี,1
165,93105fef-59fe-4e93-bd2b-ce350dc9b15e,2,วัชรินทร์,เรืองฤทธิ์กูล,รวมพลังประชาชาติไทย,181,นาย,True,17,สิงห์บุรี,1
166,6e42129b-9c84-41de-bddc-27b9b4eee648,3,วรรณาต,ดอกไม้ทอง,รักษ์ผืนป่าประเทศไทย,133,นาง,True,17,สิงห์บุรี,1
167,6c149fa8-8d14-4619-91cd-74de4662863c,4,ชารินทร์,สิงห์ดี,ชาติไทยพัฒนา,55,นาย,True,17,สิงห์บุรี,1
168,c298d9dc-9494-4397-85ea-d763a8911664,5,สุรสาล,ผาสุข,เพื่อไทย,34,นาย,True,17,สิงห์บุรี,1
169,cd7a4183-656d-4a5d-ac48-1211731cfd6f,6,วันเฉลิม,แสงสว่าง,เสรีรวมไทย,145,นาย,True,17,สิงห์บุรี,1
